,event_date,year,event_type,sub_event_type,actor1,actor2,interaction,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,nrEvents,category
1577,2024-03-09,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Morne a Tuf,18.5388,-72.3437,Alterpresse; Le Nouvelliste (Haiti); RNDDH: National Human Rights Defense Network,"Property destruction: On 9 March 2024, in Port-au-Prince - Morne a Tuf, Ouest, overnight, gang members occupied, looted, and vandalized the Sciences Faculty of the UEH University. A quantity of items and materials were stolen. Some windows were broken.",0,1753945649,41681.0,41867.0,41867.0,,1,2024
1578,2024-03-14,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - La Saline,18.5599,-72.3461,Le Nouvelliste (Haiti); SG Alert (Whatsapp); Unews,"Looting: On 14 March 2024, in Port-au-Prince - La Saline, Ouest, overnight, gang members looted and vandalized a car dealership and the Caribbean Port Services S.A. facilities. This also happened in the Bas Delmas neighbourhood.",0,1753945649,51706.0,53268.0,53268.0,,1,2024
1579,2024-03-18,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Cite Soleil,Cite Soleil - Hasco/Village Democratie,18.5691,-72.3396,Alterpresse; Gazette Haiti; Haiti Progres; Le Nouvelliste (Haiti); Loop News Haiti,"Property destruction: On 18 March 2024, in Cite Soleil - Hasco/Village Democratie, Ouest, armed gang members looted, vandalized, and destroyed four power stations belonging to the Haiti's Electricity (EDH) state company and the Varreux Terminal S.A. power plant. The gangsters stole documents, electrical installations, and batteries, among other items. Public power supply was interrupted and black-outs were recorded in many areas in the down town.",0,1753945649,16598.0,16598.0,16598.0,,1,2024
1580,2024-03-16,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - 1er Cite Saint Martin,18.5587,-72.3289,Haiti Press Network; Haiti Progres; Loop News St. Lucia; Vi Free Press,"Property destruction: On 16 March 2024, in Delmas - 1er Cite Saint Martin, Ouest, unidentified armed individuals looted and vandalized the Honorary Consulate of Guatemala. It happened as Haitian and Guatemalan employees were working at the building, although no one was injured. Motivation unknown. There were no casualties.",0,1753945649,5508.0,5508.0,5508.0,,1,2024
1581,2024-03-15,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Bellevue la Montagne,18.4678,-72.2776,Gazette Haiti; Haiti Progres; Rezo Nodwes,"Property destruction: On 15 March 2024, in Petion Ville - Bellevue la Montagne, Ouest, overnight, gang members looted 50 properties in Bellevue 15, 16, and 17 areas. One of the houses belongs to the mother of a minister which was also set on fire. The properties were empty, as residents had left the area on 13 March after the gang members had announced their intention of entering these areas.",0,1753945649,9160.0,25839.0,43876.0,,1,2024
1582,2024-03-14,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Cazeau/Tabarre 14,18.585,-72.2861,Nokad Info; SG Alert (Whatsapp),"Looting: On 14 March 2024, in Tabarre - Cazeau/Tabarre 14, Ouest, armed individuals looted a bank's branch in Cazeau. Other businesses were also looted in other areas of the capital (coded separately).",0,1753945649,8923.0,10497.0,10497.0,,1,2024
1583,2024-03-15,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Croix des Missions,18.5918,-72.2817,SG Alert (Whatsapp),"Looting: On 15 March 2024, in Tabarre - Croix des Missions, Ouest, warehouses were looted. There is no information on the circumstances or authorship behind the incidents. This action is likely related to other lootings by armed men recorded in the metropolitan area of Port-au-Prince.",0,1753945649,15200.0,15200.0,15200.0,,1,2024
1584,2024-04-03,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,GardaWorld; Gazette Haiti; Loop News Haiti,"Property destruction: On 3 April 2024, in Port-au-Prince - Centre Ville, Ouest, armed gang members 'attacked' (methods unknown) and looted the National Library building. They stole the building's generator and furniture. It was not clarified whether there were people inside when the assault took place. The building had been attacked for the first time on 1 April (coded separately).",0,1753945649,23156.0,23156.0,23156.0,,1,2024
1585,2024-03-27,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 5,18.5577,-72.3218,Alterpresse,"Looting: On 27 March 2024, in Delmas - Delmas 5, Ouest, armed group members 'attacked' (method unknown) and looted the Saint-Martin health centre. The event occurred the day after another hospital in the area was looted (coded separately). It was not clarified whether the medical staff was present when the assault took place.",0,1753945649,17697.0,22469.0,22469.0,,1,2024
1586,2024-04-06,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Morne a Tuf,18.5388,-72.3437,Haiti Press Network; Haiti Progres; Le Nouvelliste (Haiti),"Looting: On 6 April 2024, in Port-au-Prince - Morne a Tuf, Ouest, gang members looted the First Baptist church (Evangelical Christian) located on Reunion street. The temple was stripped of all equipment relating to sound, projection, computers, ventilation, and electronics. It was not clarified whether there were people inside when the assault took place.",0,1753945649,24504.0,24504.0,24504.0,,1,2024
1587,2024-04-11,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Cathedrale,18.5482,-72.3384,Le Nouvelliste (Haiti),"Property destruction: Around 11 April 2024 (week of), in Port-au-Prince - Cathedrale, Ouest, armed group members looted and set fire to the JB Damier Vocational School. Some items were stolen.",0,1753945649,10774.0,10774.0,10774.0,,1,2024
1588,2024-04-05,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,Le Nouvelliste (Haiti),"Property destruction: On 5 April 2024, in Port-au-Prince - Centre Ville, Ouest, armed gang members looted the National Library building and set fire to some documents that were inside the institution. It was not clarified whether there were people inside when the assault took place. The building had been attacked by armed gang members on 1 April and 3 April (coded separately).",0,1753945649,23156.0,23156.0,23156.0,,1,2024
1589,2024-01-18,2024,Strategic developments,Looting/property destruction,Belair Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Cathedrale,18.5482,-72.3384,RNDDH: National Human Rights Defense Network,"Looting: On 18 January 2024, in Port-au-Prince - Cathedrale, Ouest, armed gangsters (likely Belair gang) looted the Holy Trinity Episcopal Church, on Pavee street. The looting occurred amid clashes between the police and the Belair gang in Port-au-Prince center (coded separately).",0,1734465866,10774.0,10774.0,10774.0,,1,2024
1590,2024-03-29,2024,Strategic developments,Looting/property destruction,Viv Ansanm Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Morne a Tuf,18.5388,-72.3437,RNDDH: National Human Rights Defense Network,"Property destruction: On 29 March 2024, in Port-au-Prince - Morne a Tuf, Ouest, gangsters set fire to a part of the Peace Court building. The perpetrators suspectedly are affiliates of the Living Together gang-led coalition (Viv Ansanm gang).",0,1753945649,41681.0,41867.0,41867.0,,1,2024
1591,2024-04-18,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Petion Ville,Petion Ville - Desir-Gabriel,18.515,-72.2807,Haiti Progres; Le Nouvelliste (Haiti),"Looting: On 18 April 2024, in Petion Ville - Desir-Gabriel, Ouest, overnight, an unknown number of armed individuals looted and vandalized the Presses Nationales d'Haiti headquarters (public office). Some documents were stolen and scattered on the streets.",0,1753945649,4673.0,4673.0,4673.0,,1,2024
1592,2024-03-21,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 2,18.5583,-72.3355,RNDDH: National Human Rights Defense Network,"Property destruction: On 21 March 2024, in Delmas - Delmas 2, Ouest, overnight, gangsters vandalized the Canez Construction Company. This event occurred after clashes between police and gang members recorded earlier (coded separately).",0,1753945649,56105.0,56105.0,56105.0,,1,2024
1593,2024-04-17,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,Alterpresse; Gazette Haiti; Haiti Standard; Le Nouvelliste (Haiti); Rezo Nodwes,"Looting: On 17 April 2024, in Port-au-Prince - Centre Ville, Ouest, overnight, armed gang members looted and vandalized the facilities of 'Le Nouvelliste' Newspaper, as well as a nearby commercial printing business, both located on the Centre street. The criminals took away furniture and essential materials for the newspaper's operational capacity. Looting scenes against the national news agency persisted for several days. Le Nouvelliste was able to released the information around 25 April.",0,1753945649,23156.0,23156.0,23156.0,,1,2024
1594,2024-05-21,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Tapage,18.5553,-72.2366,Le Nouvelliste (Haiti),"Looting: On 21 May 2024, in Tabarre - Tapage, Ouest, armed gang members looted the facilities of the Kay Mr. Chacha private company.",0,1753945649,6166.0,9749.0,10631.0,,1,2024
1595,2024-05-22,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Champs de Mars,18.5422,-72.3369,Le Nouvelliste (Haiti); Rezo Nodwes,"Looting: On 22 May 2024, in Port-au-Prince - Champs de Mars, Ouest, gang members looted the Faculty of Law and Economic Sciences. Solar panels and other materials were stolen. Some material damages were mentioned.",0,1753945649,20971.0,20971.0,20971.0,,1,2024
1596,2024-05-22,2024,Strategic developments,Looting/property destruction,Viv Ansanm Gang,Police Forces of Haiti (2017-2024),State forces-Political militia,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Grand Ravine,18.5217,-72.356,Alterpresse; Rezo Nodwes,"Property destruction: On 22 May 2024, in Port-au-Prince - Grand Ravine, Ouest, overnight, members of the Living-Together gang-led initiative (a.k.a. Viv Ansanm Gang) demolished a police station after having chased several civilians who were using it as shelter.",0,1753945649,52232.0,56188.0,63354.0,,1,2024
1597,2024-05-19,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Centre Ville,18.5489,-72.3426,Gazette Haiti; Haiti Progres; Le Nouvelliste (Haiti); Loop News Haiti,"Property destruction: On 19 May 2024, in Port-au-Prince - Centre Ville, Ouest, in the morning, armed gang members assaulted the Superior Court of Account and Administrative Disputes, located on the Reunion Street. The gang members had already assaulted the building on 17 May (coded separately).",0,1753945649,23156.0,23156.0,23156.0,,1,2024
1598,2024-06-01,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 75,18.5388,-72.2935,Le Nouvelliste (Haiti); PNH: National Police of Haiti,"Looting: On 1 June 2024, in Delmas - Delmas 75, in the morning, a group of heavily armed individuals looted and vandalized the National Old Age Insurance Office. The looters were dressed in police uniforms. Some of them were identified as former and active police officers.",0,1753945649,11365.0,11365.0,11365.0,,1,2024
1599,2024-06-10,2024,Strategic developments,Looting/property destruction,Viv Ansanm Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - Caradeux,18.5585,-72.2693,Le Nouvelliste (Haiti),"Looting: Around 10 June 2024 (as reported), in Tabarre - Caradeux, Ouest, members of the Living Together gang-led initiative (a.k.a. Viv Ansanm Gang) assaulted the Parquet de la Croix-des-Bouquets, which was relocated to Tabarre 23 after its premises in Croix-des-Bouquets were set on fire in July 2022 (coded separately). According to witnesses, the Chien Mechant Gang chased residents in Tabarre 23, although it was not clarified if they carried out the parquet's assault. An unspecified number of documents were missed.",0,1753945649,29973.0,29973.0,29973.0,,1,2024
1600,2024-07-07,2024,Strategic developments,Looting/property destruction,Unidentified Armed Group (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Delmas,Delmas - Delmas 5,18.5577,-72.3218,Metropole; Trip Foumi,"Looting: On 7 July 2024, in Delmas - Delmas 5, Ouest, three armed individuals looted and vandalized the Saint Martin of Tours Episcopal Church (Catholic group), located on the Delmas Road. According to witnesses, the perpetrators were looking for a priest that they were unable to find. They did not harm anyone. Motivation for the assault unknown.",0,1753945649,8032.0,8032.0,8032.0,,1,2024
1601,2024-07-07,2024,Strategic developments,Looting/property destruction,Unidentified Gang (Haiti),Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Tabarre,Tabarre - HT Monquette,18.5547,-72.2496,Alterpresse; Amerique Info 7; Haiti Standard; Le Nouvelliste (Haiti); Metropole; Rezo Nodwes,"Property destruction: On 7 July 2024, in Tabarre - HT Monquette, Ouest, in the morning, members of the Kraze Barye Gang (a.k.a. Vitelhomme Gang) assaulted, looted, and burned the facilities of the INUKA private university, located on 15 Octobre Boulevard. A nearby church was burned.",0,1753945649,8249.0,8249.0,8249.0,,1,2024
1602,2024-07-10,2024,Strategic developments,Looting/property destruction,Viv Ansanm Gang,Civilians (Haiti),Political militia-Civilians,332,Caribbean,Haiti,Ouest,Port-au-Prince,Port-au-Prince,Port-au-Prince - Champs de Mars,18.5422,-72.3369,Haiti Press Network; Haiti Standard; Rezo Nodwes,"Property destruction: On 10 July 2024, in Port-au-Prince - Champs de Mars, Ouest, members of the Viv Ansanm Gang fired shots, knocked down the main gate of the Haiti State University Hospital (HUEH), and took control of the facility. It happened a day after authorities declared to have regained control of the building, which had been under siege since a gang attack several months prior (coded separately). The police denied this information, although the scene was recorded and shared on social media.",0,1753945649,20971.0,20971.0,20971.0,,1,2024
